Channel Protection Amulet,"This nugget of polished tektite is trapped in a cage of braided wire and hangs from a silken cord. When wearing this amulet, you gain resistance 5 …"
Charlatan's Cape,"This bright red-and-gold cape is often interlaced with glittery threads and serves as a distraction. While wearing the cape, you gain a +2 item bonus …"
Charlatan's Gloves,Tiny silver hooks decorate these fine silk gloves. They grant a +1 item bonus to Thievery and allow you to cast   telekinetic hand   as an innate …
Charlatan's Gloves (Greater),"The gloves' bonus increases to +2. If you are also wearing a  charlatan's cape , whenever you would move an object using   telekinetic hand  , you …"
Charm of Resistance,"This charm, normally hung from the belt or worn around the neck, grants you resistance 5 against one type of energy damage: acid, cold, electricity, …"
Charm of Resistance (Greater),The charm grants resistance 10.
Charm of Resistance (Major),The charm grants resistance 15.
Choker of Elocution,"This platinum choker bears characters from a language's alphabet, and it gives knowledge of that language and the associated culture's customs. You …"
Choker of Elocution (Greater),The item bonus is +2. The choker bears characters from three languages and grants fluency in all three.
Clandestine Cloak,"When you pull up the hood of this nondescript gray cloak (an Interact action), you become drab and uninteresting, gaining a +1 item bonus to Stealth …"
Clandestine Cloak (Greater),"The item bonus is +2, and when you activate the cloak, you gain the benefits of 5th-rank   veil of privacy   for 8 hours."
Clawed Bracers,Animal claws are woven into the thick leather of these bracers.  
Cloak of Illusions,"This cloak flows, covering and concealing the wearer's body. The cloak allows you to cast   figment   as an occult innate cantrip. Although naturally …"
Cloak of Illusions (Greater),The cloak grants a +2 item bonus and the effects of 4th-rank   invisibility  .
Countering Charm,This glittering charm is made of a gemstone flawed with a leaden inclusion. Spellcasters can cast spells into  countering charms  that they've …
Countering Charm (Greater),The charm’s counteract modifier is +25.
Countering Charm (Major),The charm’s counteract modifier is +30.
Coyote Cloak,This dusty cloak is made of mangy brown-and-gray coyote fur. You gain a +1 item bonus to Survival checks. If you critically succeed at your Survival …
Coyote Cloak (Greater),"The cloak grants a +2 item bonus, and if you critically succeed at a Survival check to Subsist, you can feed four times as many additional creatures."
Crafter's Eyepiece,This rugged metal eyepiece etched with square patterns is designed to be worn over a single eye. Twisting the lens reveals a faint three-dimensional …
Crafter's Eyepiece (Greater),The eyepiece grants a +2 item bonus and can be activated.
Crown of Witchcraft,"An elegant accoutrement for a witch who has come into the higher echelons of power, a  crown of witchcraft  typically looks like a garland of …"
Crown of Witchcraft (Greater),The bonus to Intimidation checks is +2 and the bonus to your patron skill is +3.
Dancing Scarf,This long and billowing scarf is typically woven of silk or sheer fabric and adorned with bells or other jangling bits of shiny metal. It grants a +1 …
Dancing Scarf (Greater),"The scarf grants a +2 bonus. When you activate the scarf, you can also Stride up to half your Speed or Step."
Daredevil Boots,"These brightly colored, soft-soled boots motivate you to perform risky stunts and grant you the agility to succeed. The boots grant you a +2 item …"
Daredevil Boots (Greater),"The bonus to Acrobatics checks is +3, and the bonus to Tumble Through is +2. The boots can be activated."
Demon Mask,This terrifying mask is crafted in the visage of a leering demon and grants a +1 item bonus to Intimidation checks.
Demon Mask (Greater),The mask grants a +2 item bonus. It casts 3rd-rank fear with a DC of 29.
Devoted Vestments,"These vestments are made of panels showing various scenes from the legends of a particular deity. It serves as a religious symbol of that deity, and …"
Diplomat's Badge,"When displayed prominently, this brass badge makes creatures find you more agreeable. You gain a +1 item bonus to Diplomacy checks.  "
Doubling Rings,"This item consists of two magically linked rings: an intricate, gleaming golden ring with a square-cut ruby, and a thick, plain iron ring. When you …"
Doubling Rings (Greater),"The rings also replicate property runes from the weapon in the gold-ringed hand, so long as the weapon in the iron- ringed hand meets all the …"
Dread Blindfold,"When tied over your eyes, this ragged strip of black linen gives you darkvision and a +3 item bonus to Intimidation checks. You can see through the …"
Earthglide Cloak,"This brown-and-gold cloak covers you from head to toe. Its weighty fabric doesn't move with the wind, instead hanging still as if carved of stone.  "
Entertainer's Cincture,"The designs adorning these lush sashes often imitate the decor of famous opera houses, theaters, and museums. When you invest this item, choose …"
Entertainer's Cincture (Greater),"The skill bonus is +3, and Transcribe lasts up to 1 hour."
Eye of Fortune,"Adherents of  Erastil , god of the hunt, create these magical eye patches. An eye of fortune has a jeweled eye symbol on its front, allowing you to …"
Eyes of the Cat,These lenses of amber crystal fit over your eyes. They grant you low-light vision and a +2 item bonus to Perception checks that involve sight.
Gorget of the Primal Roar,"This engraved duskwood gorget seems to vibrate with ferocity, granting you a +2 item bonus to Intimidation checks.  "
Handwraps of Mighty Blows (+1),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Handwraps of Mighty Blows (+1 striking),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Handwraps of Mighty Blows (+2 striking),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Handwraps of Mighty Blows (+2 greater striking),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Handwraps of Mighty Blows (+3 greater striking),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Handwraps of Mighty Blows (+3 major striking),"As you invest these embroidered strips of cloth, you must meditate and slowly wrap them around your hands. These handwraps have weapon runes etched …"
Healer's Gloves,"These clean, white gloves never show signs of blood, even after they're used to stitch up wounds or treat other ailments. They give you a +1 item …"
Healer's Gloves (Greater),The gloves provide a +2 bonus and restore 4d6+15 Hit Points.
Hellfire Boots,"These heavy boots are made of blackened metal and always feel warm to the touch, with streams of glowing embers cascading off their heels. While …"
Humbug Pocket,"Fine silk lines this fashionable pocket, which is typically cinched to a belt or tailored into a piece of formal clothing. The pocket can hold no …"
Humbug Pocket (Greater),"The item bonus is +3. You can forge up to five documents with Papers Please, but they must serve a similar purpose— five invitations to the same …"
Inexplicable Apparatus,"This strange and intricate harness fits snugly to the torso. Once you invest the apparatus, numerous artificial limbs with various tools, clamps, and …"
Lifting Belt,This wide leather belt grants you a +1 item bonus to Athletics checks and increases the amount you can easily carry. You can carry Bulk equal to 6 + …
Living Mantle,"The base of this cloak is a thick layer of moss, but it slowly picks up native plants from each area it spends time in. You gain a +2 item bonus to …"
Living Mantle (Greater),The bonus to Nature checks increases to +3. You also suffer no effects from extreme cold and extreme heat.
Lover's Gloves,These white silk gloves are adorned in red hearts that glow faintly whenever you are adjacent to someone you feel particularly strongly toward. They …
Mage's Hat,"This hat comes in many forms, such as a colorful turban or a pointy hat with a brim, and is adorned with symbols or runes. It grants you a +1 item …"
Mage's Hat (Greater),"This larger, fancier hat grants a +2 bonus and can be activated. Each greater mage's hat has a specific 4th-rank summon spell from the arcane list …"
Masquerade Scarf,This delicately embroidered scarf matches with every outfit and can even complete a costume or disguise with illusions.
Masquerade Scarf (Greater),"The activation is a 2-action activity, you can activate it any number of times per day, and the   illusory disguise   is 2nd rank."
Messenger's Ring,"This silver signet ring changes to match the insignia of a leader or organization you serve (or your own face, if you serve no one else). It grants …"
Messenger's Ring (Greater),The ring grants a +3 bonus and can be activated in an additional way.
Obsidian Goggles,"The sleek, black lenses of these goggles somehow make everything seem more brightly lit. While wearing the goggles, you gain a +1 item bonus to …"
Obsidian Goggles (Greater),"The item bonus is +2, the goggles can be activated any number of times per day, and the activation lasts until you deactivate it as an Interact …"
Obsidian Goggles (Major),"The item bonus is +3, the goggles can be activated any number of times per day, the activation grants  greater darkvision , and the activation lasts …"
Pendant of the Occult,This amulet is hollow and shaped in the form of an unblinking eye. Its cavity typically holds some fragment of occult text. While wearing the …
Pendant of the Occult (Greater),The pendant grants a +2 item bonus and can be activated.
Persona Mask,"Despite covering the entire face, this alabaster mask does not hinder vision or other senses. Wearing the mask grants a +1 item bonus to Performance …"
Persona Mask (Greater),The mask grants a +2 bonus and gains another activation.
Primeval Mistletoe,"This sprig of berry-festooned holly and mistletoe doesn't wilt or rot. It can be used as a primal locus, and it grants a +1 item bonus to Nature …"
Primeval Mistletoe (Greater),"The sprig grants a +2 item bonus to Nature checks, the spell from Anoint is heightened to 6th rank, and the sprig can be activated in one additional …"
Propulsive Boots,These sleek red boots make your legs feel like they're bursting with energy. You gain a +5-foot item bonus to your land Speed and to any climb or …
Retrieval Belt,This belt is covered in small pouches that clasp with buttons of painstakingly carved stone. The belt is tied to an extradimensional space that can …
Retrieval Belt (Greater),The belt can store up to three items at a time.
Retrieval Belt (Major),The belt can store up to 10 items at a time.
Ring of Climbing,Claw-like prongs on this thick golden band bears extend to dig deep into sheer surfaces when you are Climbing. This ring grants you a climb Speed …
Ring of Lies,"This plain silver ring has an almost oily sheen. While wearing the ring, you gain a +2 item bonus to Deception checks.  "
Ring of Sigils,"This silver band is carved with the personal sigils of different individuals, adding one to represent you when you invest it. The ring allows you to …"
Ring of Sigils (Greater),"When you use Track Sigil, the maximum range is 100 miles. In addition, if the  sigil  was placed on a living creature, you also determine whether the …"
Ring of Sustenance,"This polished wooden ring constantly refreshes your body and mind. You don't need to eat or drink while wearing it, and you need only 2 hours of …"
Ring of Swimming,This blue metal ring grants you a swim Speed equal to half your land Speed. Penalties to your Speed (including from your armor) apply before halving.
Shadow Signet,"This obsidian ring allows you to partially warp your spells through the Netherworld, allowing them to strike directly at a target's body.  "
Shining Symbol,"If you worship a deity, this golden amulet transforms into your deity's religious symbol when you invest it. You gain a +1 item bonus to Religion. …"
Shining Symbol (Greater),"The bonus to Religion is +2. Spiritual Light's penalty is –2, and while it's active your enemies in the light gain weakness 5 to spirit damage"
Shining Symbol (Major),"The bonus to Religion is +3. Spiritual Light's penalty is –3, and while it's active your enemies in the light gain weakness 10 to spirit damage."
Sleeves of Storage,"This loose robe has wide, voluminous sleeves that each contain an extradimensional space. These spaces each function as a spacious pouch that can …"
Sleeves of Storage (Greater),"Each sleeve can hold up to 20 Bulk of items, and a familiar can survive within a sleeve for up to 4 hours."
Symbol of Conflict,"This tarnished necklace can be attuned only by someone who is holy or unholy. When you attune it, it transforms into your deity's religious symbol or …"
Symbol of Conflict (Greater),"The bonus to Religion is +2. Change the list of spells to 4th- rank   bane  ,   bless  ,   divine wrath  , and   cleanse affliction  . The DC is 27 …"
Symbol of Conflict (Major),"The bonus to Religion is +3. Change the list of spells to 6th- rank bane, bless, divine wrath, and cleanse affliction. Add 6th-rank   summon …"
Third Eye,"When invested, this ornate crown and its incandescent gemstone meld into your head and take the form of a tattoo. This grants you otherworldly sight …"
Tracker's Goggles,"These lenses of forest-green glass are bound in rough leather stitched with crude twine. While wearing these goggles, you gain a +1 bonus to Survival …"
Tracker's Goggles (Greater),"The goggles grant a +2 bonus. If you fail a check to Track, you can try again after 15 minutes rather than an hour."
Ventriloquist's Ring,This elegant copper ring has miniature images of songbirds engraved around its circumference. You gain a +1 item bonus to Deception checks.
Ventriloquist's Ring (Greater),"The ring grants a +2 bonus. When you activate the ring, you gain the effects of 2nd-rank   ventriloquism   (DC 27). You can activate the ring any …"
Voyager's Pack,"This leather rucksack has icons burned into it, and every time it's taken to a plane it hasn't been to before, a new icon representing that plane …"
Walking Cauldron,This iron cauldron stands upon sturdy iron crow's feet. A  walking cauldron  has a land Speed of 25 feet and can be used as a suitable tool to Craft …
Wayfinder,This compact compass repurposes ancient technology to draw fantastic powers from the mysterious magical items called  aeon stones . It serves as a …
Whisper of the First Lie,This delicate necklace contains bottled whispers distilled from a source on the Astral Plane rumored to be connected to the first lie ever told. …
Winged Sandals,"Made from soft leather, with delicate white wings attached near the ankles, these sandals are ensorcelled with powerful air magic. Whenever you fall …"
Forgefather's Seal,"This rune was created by  Torag , god of the forge, protection,  and strategy, and shared with his greatest artisans and warriors. Torag designed a …"
Mirror of Sorshen,The silvery glass of this oval mirror displays alluring sights. Its dark wooden frame is studded with small green gems and is carved with a pair of …
Philosopher's Extractor,"This bizarre machine is a complex arrangement of flasks, tubes, and other alchemical equipment. The  philosopher's extractor  is designed to create …"
Serithtial,"The legendary blade  Serithtial  is said to have been forged by  Iomedae , goddess of honor, justice, and valor. She is an intelligent  +4  major …"
Shot of the First Vault,"Legends claim that some long-forgotten god stole the original bundle of  shots of the First Vault  from  Abadar's  repository. Since then, individual …"
Genius Diadem,"The  genius diadem  is a  crown of intellect  that typically acts like an arrogant professor or mentor, often boasting that it is a certified greater …"
Martyr's Shield," A martyr's shield  is a   lesser sturdy shield   imbued with the compassion of a devout champion of a righteous deity, like  Iomedae  or  Vildeis , …"
Singing Sword,"A  singing sword  is a  +1  striking   longsword   imbued with the consciousness of a boisterous bard, and therefore constantly sings at all times. A …"
Bag of Weasels,"This item appears to be and functions as a  type I spacious pouch , until you try to retrieve an item from the bag. Whenever you retrieve an item …"
Cloak of Immolation,"Appearing as a magic cloak such as a   clandestine cloak  , this garment is made of highly volatile fabric. While wearing it, if you take fire …"
Medusa Armor,"This  +2  adamantine   scale mail   appears to have a   fortification   rune but grants none of its effects. Whenever you are critically hit, after …"
Monkey's Paw,"This dried, gnarled hand is clenched in a fist, waiting for a creature to pick it up. When you pick up the  monkey's paw , the hand opens, revealing …"
Branch of the Great Sugi,"This large tree branch is alive, despite having been harvested from the sugi tree it once belonged to. This long, flexible, and limber branch is a   …"
Ghost Scarf,"This 6-foot-long scarf shimmers with the silvery light of the River of Souls while worn, providing illumination equivalent to that of a candle. You …"
Hairpin of Blooming Flowers,The flower that adorns this hairpin is a blooming lotus flower that varies in color; it regrows in a day after the item is activated. Whether or not …
Red Thread Knot,"This small length of red thread is knotted six times, with a loop at each end so it can either be worn as a bracelet or anklet, or hung from a strap. "
Resolute Mind Wrap,The followers of the Tan Sugi monastery understood the value of protecting the mind from the intrusion of violence and anger and infused this strip …
Root Boots,The soles of these plain leather boots look like coils of flattened roots. The boots allow for full-foot flexibility despite their sturdy make and …
Spirit Fan,"This elegant black, gold-tipped  +1 striking  fighting fan    is adorned with images of three golden leaves and a red rope tassel. If a creature is …"
Invigorating Soap,"This slender bar of pine-scented soap can only be activated when you're immersed in water. Upon activation, the soap covers you in a sudsy foam that …"
Covenant Tea,"This green tea is often steeped in a pot with a dried persimmon. Traditionally, all participants in a complex discussion start their conversation …"
Energizing Tea,"This sweet and refreshing tea is made by adding a mixture of honey, lemon slices, and sliced ginger. This is considered to be the bare minimum when …"
Longnight Tea,"This tea is brewed with a mixture of matcha, turmeric, and 10 drops of morning dew, creating a fragrant but mildly bitter tea. The bitter aftertaste …"
Moon Blossom Tea,This bright and citrusy tea is traditionally made with green tea combined with orange rind shavings and flower petals plucked during a full moon. …
Peace in Dreams Tea,"This creamy tea is made from warm soy milk steeped with whole, dried chrysanthemum flowers and honey and brewed from when the sun first touches the …"
Resurrection Tea," Resurrection tea  was named for its repugnant taste, said to be “strong enough to kill the living,” and its incredible medicinal properties …"
Spiritsight Tea," Spiritsight tea  exudes a soft blue glow, creating illumination equal to that of a candle. When consumed, your eyes take on a soft glow as well, and …"
Injigo's Loving Embrace,"This net was woven by the jorogumo Injigo, who presented it as a gift to her gnome sweetheart, Mara, to keep her safe in their mountain cottage when …"
Kinbur's Sandals of Bounding,"These elevated wooden sandals once belonged to a haughty kitsune named Kinburi. It was well known that her swiftness and grace were unmatched, and …"
Juubun's One Thousand Poems,This well-worn manuscript is side stitched with fading lilac-colored thread. It is filled with poems written long ago by a philosopher named Seiji …
Vashu's Ninth Knife,This  +1 striking  ghost touch   katana   is made from a whisker stolen from the king of cats over three hundred years ago by a catfolk rogue named …
Gossamer Sash,"This lightweight sash of spidersilk measures 20 feet long when fully unfurled. White at one end and shading to violet at the other, occult markings …"
Energizing Pill,"This special blend of potent herbs comes in the form of a compact ball that allows it to be held in the mouth, where it remains for 1 hour. An …"
Silversoul Bomb,"You gain a +1 item bonus to attack rolls, and the bomb deals 2d4 mental damage, 1d6 persistent mental damage to nindorus, and 2 mental splash damage. …"
Silversoul Bomb (Greater),"You gain a +2 item bonus to attack rolls, and the bomb deals 3d4 mental damage, 2d6 persistent mental damage to nindorus, and 3 mental splash damage. …"
Silversoul Bomb (Major),"You gain a +3 item bonus to attack rolls, and the bomb deals 4d4 mental damage, 3d6 persistent mental damage to nindorus, and 4 mental splash damage. …"
Ascendant Dragon Spirit,This masterfully crafted spirit is mixed into a potent magical cocktail and packaged in a gourd with an engraving of a forest dragon coiling around …
Panaceatic Salve,"This pungent herbal ointment was originally only intended for use as an analgesic. That being said, popular folklore around this salve claims it can …"
Sanctified Beans,These roasted soybeans are blessed by a priest to ward against all various forms of otherworldly influence but are most effective against incorporeal …
Taljjae Tassel,The bright red tassels of the creature known as Taljjae are a ubiquitous motif in Hwanggot and are used as charms to pray for good fortune and reward …
Thousand-Year Dragonroot,"Dragonroots are pale, golden-rooted plants that grow throughout Tian Xia. Just as mandrake roots or ginseng roots are sometimes regarded to have …"
Vengeful Demon's Tears, Vengeful demon's tears  is an infamously noxious spirit mixed into a potent magical cocktail and traditionally packaged in a gourd adorned with an …
Dragon Turtle Armor,"This  +1 resilient  full plate  	 is crafted from the most colorful fragments chipped from scales of a dragon turtle's shell, traditionally …"
Evil-Reflecting Shield,"A bright, octagonal frame surrounds this circular mithral shield, which itself is polished to a mirrorlike sheen that reflects clear and true. While …"
Dragonfire Halfbow,"Crafted by layering bamboo with strips of sliced scales harvested from a fire-breathing dragon, this bow has a significant draw strength. This design …"
Four-Tiger Blade,"When a once-in-a-lifetime alignment of the stars shone through the roof of a secluded blacksmith's forge, the smith took advantage to craft their …"
Lumber Lord's Axe,This unassuming tool wouldn't look out of place on the belt of an industrious laborer. Grooves worn into the wooden handle over years of use and an …
Sensei's Parasol,"A master once said to his pupil that, in the hands of a skilled practitioner, even a parasol can become a deadly weapon. Returning the next day, the …"
Thundering Fury Dadao,"This massive, curved blade roars when it crashes down on opponents, seemingly intent on subduing them with sheer force. It's said materials for the …"
Dragon Turtle Artillery,"One end of this heavy cylinder of steel has been forged in the likeness of a dragon turtle's head, the mouth gaping wide. Grips at the opposite end …"
Fan of Falling Words,"This folding handheld paper fan appears blank when first found, but if the wielder unfolds its leaves as an Interact action, they display an …"
Fortune Cord,"In many parts of Tian Xia, it's tradition to mint coins with holes in the centers for the purpose of being able to thread a cord through them and tie …"
Jiang-Shi Bell,"This ornate handbell creates a sonorous low-pitched tone when rung, as if sounding from a much larger bell than one carried in the hand. The bell is …"
Lacquered Waist Drum,"This hourglass-shaped drum has two heads, each of which produces a different sound when struck. When played together, the resonance of the two sounds …"
Moonsilver Necklace,"Those who are in tune with nature understand well the transience of life and the migration of souls. Just as the moon waxes and wanes, so too are the …"
Phoenix Fulu Holder,This elegant wooden frame is decorated with numerous downy red feathers that feel almost uncomfortably hot to the touch. A  phoenix fulu holder  …
Purgatory Emissary's Staff,This ash wood staff is topped by a long tassel of bleached-white horsehair. Historically carried by the most important of court officials throughout …
Skyfang Crystal,A  skyfang crystal  appears as a softly glowing length of blue crystal shaped like a gently curved fang; it's typically affixed to a short length of …
Blackaxe,This potent weapon used by  Treerazer  is a  +4  greater corrosive   major striking  obsidian  greataxe   that grants a +4 item bonus to attack …
Alluring Lantern,"An antenna with a bioluminescent lure protrudes from your head, drawing enemies' attention. When not activated, the antenna lays flat and blends in …"
Bioluminescent Stripes,"A line of glands embedded in your skin secretes a chemical that glows when it interacts with the air. As a single action, you can activate your …"
Bristling Spines (Lesser),The DC is 15 and the spines deal 1d8 damage.
Bristling Spines (Moderate),The DC is 18 and the spines deal 2d8 damage.
Bristling Spines (Greater),"The DC is 23 and the spines deal 5d8 damage. Instead of being  dazzled  on a critical failure, the target is instead  blinded  until the end of their …"
Camouflaging Chromatophores (Lesser),The bonus is +1.
Camouflaging Chromatophores (Greater),"The bonus is +2, and you can use Background Adaptation once per hour."
Compound Eyes,"You replace your eyes with ones similar to an insect’s or a crustacean’s, which allow you to better pinpoint movement. Once per day when you attempt …"
Distracting Carapace,"Your skin is studded with pieces of iridescent chitin that ripple like oil on water. When you move your body in a distracting way, your allies can …"
Echo Receptors,"You can sense your surroundings using sonic pings rather than relying on your vision. You gain echolocation at 40 feet, allowing you to use hearing …"
Gills,Delicate folds in the skin just behind your ears ripple as water flows over them. You can breathe underwater.
Gliding Membranes (Lesser),Membranes that stretch between your arms and torso help you convert a fall into a glide. Treat falls as 25 feet shorter. Even if you take  fall …
Gliding Membranes (Greater),Treat falls as 50 feet shorter instead.
Piercing Horn,A beast's horn or horns have been grafted onto your skull. You gain a horn  unarmed  attack that deals 1d8 piercing damage. This horn is in the  …
Goring Horn,Your horn unarmed attack gains the  forceful  and  shove  traits.
Sharpened Canines,Some of your teeth have been replaced with those of a larger meat-eating predator. You gain a jaws  unarmed  attack that deals 1d6 piercing damage. …
Bleeding Canines,"The damage die for your jaws unarmed attack increases to 1d8, and whenever you score a critical hit with your jaws, your target takes 1  persistent …"
Slashing Claws,"Sharp claws have been grafted to your hands or feet, perhaps extending from your knuckles or the tips of your toes. You gain a claw  unarmed  attack …"
Deadly Slashing Claws,The damage die for your claw unarmed attack increases to 1d6 and it gains the  deadly d8  trait.
Spry Sinews (Lesser),You increase the horizontal distance of your  Leap  by 5 feet and the vertical distance by 3 feet.
Spry Sinews (Greater),You increase the horizontal distance of your  Leap  by 10 feet and the vertical distance by 6 feet.
Squid Ink Sac,"Sacs full of dark ink have been implanted inside your mouth, allowing you to spit it forth.   If this graft is used underwater, you can instead …"
Swooping Wings,A pair of feathered wings are anchored to your shoulder bones. You gain a 25-foot  fly Speed .
Toxic Blood,"Your blood flows with tetrodotoxin or a similar toxin, poisoning enemies who dare to bite you.  Creatures that damage you with an attack using their …"
Tubeworm Gland,"Thanks to a graft from a hardy deep-sea invertebrate in your stomach, you can ingest food and water that would be toxic to others. You gain a +2 item …"
Venom Glands,Your salivary glands are modified to be capable of spraying a deadly venom. You gain a poison spray unarmed ranged attack with a  range increment  of …
Whip Tail,"You have a strong, prehensile tail. You gain a tail  unarmed  attack that deals 1d6 bludgeoning damage. This tail is in the  brawling  group. You …"
Constricting Whip Tail,You can use your tail unarmed attack to  Grapple  even if you don’t have a free hand. You gain a +2 item bonus to  Athletics  checks to Grapple.
Hodag Leather,"Dyed green and white and studded with the natural spines of a hodag, this   +1   deathless   studded leather armor   is an imposing sight, especially …"
Mamlambo Scale,"The faint glow beneath the thick, algae-green scales of this suit of   +1   resilient   scale mail   hints at the armor’s source. "
Mantis Plate,"The beautiful plates of this   +2   resilient   greater ready   full plate   armor are shaped from the carapace of a deadly mantis, providing …"
Arctic Worm Chitin Shield,"This tower shield is crafted from interlocking sections of an arctic cave worm’s chitin that are rimed with constant frost. It has Hardness 13, HP …"
Hippotamus Klar,"This   +1   striking   klar   is fashioned from the skull of a hippopotamus, with one of its canines acting as the blade. While wielding a  …"
Ankhrav Duster,Acid drips from the  ankhrav  mandibles protruding from this   +1   knuckle duster  . Strikes with this weapon deal an additional 1 acid damage. 
Black Scorpion Stingmace,"The massive stinger of a black scorpion adds significant weight to this   +2   greater striking   fearsome   mace  . On a critical hit, the target is …"
Bloodgorger Scythe,"This   +1   striking   scythe   is made from the cruel, blackened branches of the carnivorous scythe tree, which hungrily drink up spilled blood.  "
Catoblepas Maul,The putrid stench emanating from the  catoblepas  antlers adorning this   +2   greater striking   greater crushing   maul   interferes with your …
Chimera Flail,The three spiked heads of this   +1   striking   war flail   are fashioned to resemble the heads of a chimera. Preserved fragments of bone from the …
Constricting Meteor,"The weights of this   +1   striking   meteor hammer   are shaped like snake heads, and anaconda scales adorn the chain. "
Giant Squid Lash,Three dried tentacles from a giant squid studded with pufferfish spines have been twisted together to form this robust   +1   wounding   whip  . With …
Shuln Fang Katar,This   +2   greater striking   katar   masterfully crafted from the adamantine-laced fang of a  shuln  can puncture even the toughest of armors. 
Splithead Bow,This   +1   striking   hauling   longbow   is lined with the flesh of a fallen  hydra  and ornate carvings on the grip that depict the hydra’s number …
Storm Herald,"This iridescent, black   +2   striking   shock   thundering   fighting fan   is crafted from the crackling feathers of  thunderbirds  to resemble one …"
Tidal Crossbow,"The beak and talons of a tidehawk form the triggering mechanism of this  +2   greater striking   crossbow . Its grip is constantly damp, though this …"
Trollhound Pick,This   +1   striking   greatpick   bears a head studded with the tusks of a  trollhound . 
Whip-Tounge Sling,"This is a   +2   striking   sling   made from the neck, jaw, and tongue of a  mobogo  to resemble its mouth. The tongue curls around each bullet, …"
Alicorn Trigger,This  +2  greater striking   jezail   features a preserved  alicorn  horn mounted underneath the barrel. Such a horn is usually willingly granted by …
Fulmination Fang,The stock and barrel of this  +1  striking   gun sword   are lined with scales from a  storm snake . Their insulating properties grant their wielder …
Howler Pistol,"Designed by a gunsmith as a personal challenge, a  howler pistol  strikes a miniature version of the  sonic horn  siege weapon’s resonating orb with …"
Hydrocannon,"This   +1   striking   hand cannon   is crafted by wrapping the water-producing organ cluster of a  grodair  around its barrel, eliminating the need …"
Leydroth Spellbreaker,"The larynx of a  leydroth , a dangerous creature whose roar can unravel magic, is integrated into the firing mechanism of this   +3   greater …"
Nightmare's Lament,"Ritually constructed from the bones of a  nightmare , a  nightmare’s lament  is a   +1   striking   rapier pistol  . Thin wisps of dark smoke …"
Arachnolute,The strings of this spider-shaped lute are made from the webbing of a  goliath spider  and the tuning pegs are crafted from the spider’s spinnerets. …
Cauthooj Bagpipes,"The main portion of this set of bagpipes is fashioned from the dried skin of a  cauthooj , with the feathers still attached. The bird’s vocal cords …"
Flash Beetle Lantern,This unassuming hooded lantern contains a mass of flash beetle eggs suspended in a magical solution. It sheds light on a 45-foot radius (and dim …
Amphisbaena Handwraps,Your hands fit through the venomous mouths of this pair of handwraps made from  amphisbaena  skin. Your unarmed strikes gain the  versatile P  trait. …
Amulet of the Hellcat,This glass amulet is set on a steel backing shaped like a cage and flickers with an eerie crimson glow. Magically sealed within is a portion of a …
Dweomerveil,This soft covering for the mouth and nose is made from the sleek fur of a  dweomercat  and is fastened with two gnarled teeth of the same beast. Each …
Mantle of the Tikbalang,"This long hide cloak is stitched with patches of the ebony hair of a  tikbalang . While wearing this cloak, you take a –2 item penalty to saves …"
Orm Choker,This elaborate choker is fashioned from the treated hide of a  water orm . Its interior is lined with the creature’s silky hair. While wearing an orm …
Animal Pheromones (Lesser),The DC of the save is 19.
Animal Pheromones (Moderate),The DC of the save is 27.
Animal Pheromones (Greater),The DC of the save is 35.
Aroma Concealer,This oily mix of herbs and natural detergents can be applied to a creature to reduce and cover any ordinary odors they produce. The creature receives …
Pheromone Flare (Lesser),The DC of the save is 19.
Pheromone Flare (Moderate),The DC of the save is 27.
Pheromone Flare (Greater),The DC of the save is 35.
Hive Mother Bottle,"This bottle is packed with dirt, though the shrunken corpse of an  ankhrav hive mother  is buried within. When you open the bottle, the effigy of a …"
Sargassum Phial,"A layer of vapor swirls just below the surface of this glass container holding a large, dried heap of fungal-encrusted seaweed. You can throw the …"
Tarantula Ampoule,"The dried, shrunken corpse of a  giant tarantula  inside this smoked glass bottle is obscured by swirling vapor and cobwebs. You can throw the …"
Frogskin Tincture,"Once you imbibe this bitter elixir, your skin exudes a toxin for 1 hour, affecting any creature that hits you with a jaws  Strike  or other bite …"
Hydra Mutagen,"You sprout a second head, increasing your awareness, intuition, and cognitive ability but also causing your physical capabilities to be impaired as …"
Ommatophoric Mutagen,"Your eyes bulge from their sockets and extend upwards from your head on long, prehensile stalks, greatly enhancing your eyesight and field of view …"
Pallesthetic Mutagen,"You gain unparalleled sensitivity to the tiniest of vibrations through solid surfaces and even the very air around you, but your eyes become useless. …"
Viperous Elixir (Lesser),"The bonus is +1 item, your fangs inflict  black adder venom , and the duration is 1 minute or until you hit and deal damage with your fangs, …"
Viperous Elixir (Moderate),"The bonus is +2, your fangs inflict  giant scorpion venom , and the duration is 10 minutes or until you hit and deal damage with your fangs twice, …"
Viperous Elixir (Greater),"The bonus is +3, your fangs inflict  wyvern poison , and the duration is 10 minutes or until you hit and deal damage with your fangs three times, …"
